1,0.0001,0.000061747,0.000488263,0.000109205,0.000488263
2,0.00011,0.006743466,0.052190388,0.009270837,0.052190388
3,0,1,1,0.783844911,1
4,0,0,0.000292163,1,0.000730407
5,0,0,0.000650383,0,0.001373031
6,0,0,1,0,0.9
7,0,0,0,0,1
8,0,0,0,0,0
