1,19.17297,31.97755,23.98338,17.98737,23.98338
2,19.17261,18.72457,14.21188,21.1748,14.21188
3,19.14286,18.52346,14.36447,26.94737,14.36447
4,0,18.72457,14.21188,27.01401,14.21188
5,0,0,26,26.94737,15.2
6,0,0,16.88889,0,23.15789
7,0,0,26,0,16.88889
8,0,0,0,0,23.15789
