1,628701,1048576,786439,589824,786439
2,635560,1052672,811022,598016,811022
3,635627,1056768,835605,606208,835605
4,0,1060864,860188,614400,860188
5,0,0,860201,622592,860207
6,0,0,860220,0,860262
7,0,0,860233,0,860281
8,0,0,0,0,860336
