1,2862,1750,13838,3095,13838
2,28,1769,13691,2432,13691
3,0,1750,13838,2426,13838
4,0,0,4,2432,10
5,0,0,9,0,19
6,0,0,4,0,9
7,0,0,0,0,19
8,0,0,0,0,0
